1.321150000000000091e+02,1.257049999999999983e+02,9.254559999999999320e+01
7.247350000000000136e+01,9.858750000000000568e+01,1.142530000000000001e+02
1.104509999999999934e+02,1.345720000000000027e+02,1.212330000000000041e+02
4.485170000000000101e+01,1.184860000000000042e+02,1.170030000000000001e+02
1.151400000000000006e+02,1.069590000000000032e+02,1.160049999999999955e+02
1.976300000000000168e+01,2.014720000000000084e+02,1.080469999999999970e+02
1.423629999999999995e+02,7.849750000000000227e+01,9.595940000000000225e+01
7.672220000000000084e+01,1.193700000000000045e+02,1.121880000000000024e+02
1.265300000000000011e+02,9.052599999999999625e+01,1.060960000000000036e+02
1.187990000000000066e+02,1.132189999999999941e+02,1.078340000000000032e+02
1.183119999999999976e+02,7.707829999999999870e+01,1.159629999999999939e+02
1.671399999999999864e+02,9.314770000000000039e+01,1.136470000000000056e+02
6.107589999999999719e+01,1.065720000000000027e+02,1.201730000000000018e+02
1.064189999999999969e+02,1.025690000000000026e+02,1.074129999999999967e+02
4.848660000000000281e+01,2.506829999999999927e+02,1.100829999999999984e+02
2.343679999999999950e+02,1.359039999999999964e+02,1.111050000000000040e+02
1.184330000000000069e+02,1.111340000000000003e+02,1.171689999999999969e+02
1.140300000000000011e+02,1.019590000000000032e+02,1.161419999999999959e+02
5.241579999999999728e+01,4.168149999999999977e+01,1.205580000000000069e+02
-3.424629999999999797e+01,1.210499999999999972e+02,1.090060000000000002e+02
1.596450000000000102e+02,1.456009999999999991e+02,1.062439999999999998e+02
1.148089999999999975e+02,8.169580000000000553e+01,1.226389999999999958e+02
3.054449999999999932e+01,9.912009999999999366e+01,1.434310000000000116e+02
1.089060000000000059e+02,9.347520000000000095e+01,1.162249999999999943e+02
1.159350000000000023e+02,1.601790000000000020e+02,1.089699999999999989e+02
9.191270000000000095e+01,1.153870000000000005e+02,1.148169999999999931e+02
1.085550000000000068e+02,6.314970000000000283e+01,1.223689999999999998e+02
4.622420000000000329e+01,6.682460000000000377e+01,1.252770000000000010e+02
6.132840000000000202e+01,5.668169999999999931e+01,1.304619999999999891e+02
1.824329999999999927e+02,1.556210000000000093e+02,1.117319999999999993e+02
7.643970000000000198e+01,1.069639999999999986e+02,1.121179999999999950e+02
1.151970000000000027e+02,6.826349999999999341e+01,1.294139999999999873e+02
1.058340000000000032e+02,9.565040000000000475e+01,1.125109999999999957e+02
1.689259999999999877e+02,7.106050000000000466e+01,1.136430000000000007e+02
1.231850000000000023e+02,1.081929999999999978e+02,1.123910000000000053e+02
1.175300000000000011e+02,9.495329999999999870e+01,1.096479999999999961e+02
1.271039999999999992e+02,1.022339999999999947e+02,1.198269999999999982e+02
1.410049999999999955e+02,8.681910000000000593e+01,1.119839999999999947e+02
1.167489999999999952e+02,1.145130000000000052e+02,1.095600000000000023e+02
1.175259999999999962e+02,1.432239999999999895e+02,9.815130000000000621e+01
1.420039999999999907e+02,1.087199999999999989e+02,1.145270000000000010e+02
1.081680000000000064e+02,1.470620000000000118e+02,1.249309999999999974e+02
1.248670000000000044e+02,6.962290000000000134e+01,1.102279999999999944e+02
5.277279999999999660e+01,1.077579999999999956e+02,1.127259999999999991e+02
7.636979999999999791e+01,1.183250000000000028e+02,1.262039999999999935e+02
1.322669999999999959e+02,1.138589999999999947e+02,1.168520000000000039e+02
9.496120000000000516e+01,1.035919999999999987e+02,1.121860000000000070e+02
1.346419999999999959e+02,1.083400000000000034e+02,1.164699999999999989e+02
1.103040000000000020e+02,9.287290000000000134e+01,1.273569999999999993e+02
1.107510000000000048e+02,1.046099999999999994e+02,1.151899999999999977e+02
1.313760000000000048e+02,1.134500000000000028e+02,1.048940000000000055e+02
9.029630000000000223e+01,7.832819999999999538e+01,1.149120000000000061e+02
1.238550000000000040e+02,8.219110000000000582e+01,8.968449999999999989e+01
8.923189999999999600e+01,1.249599999999999937e+02,1.150969999999999942e+02
1.590180000000000007e+02,9.320910000000000650e+01,1.098499999999999943e+02
1.233589999999999947e+02,3.016300000000000026e+01,1.101989999999999981e+02
4.994189999999999685e+01,9.958039999999999736e+01,1.781169999999999902e+02
1.316129999999999995e+02,1.262960000000000065e+02,1.072770000000000010e+02
2.068729999999999905e+02,1.425360000000000014e+02,1.123990000000000009e+02
1.050529999999999973e+02,1.138349999999999937e+02,1.122789999999999964e+02
1.362309999999999945e+02,6.505339999999999634e+01,1.254360000000000070e+02
1.593930000000000007e+02,8.479370000000000118e+01,9.768850000000000477e+01
6.414990000000000236e+01,9.407240000000000180e+01,9.679189999999999827e+01
5.717540000000000333e+01,2.037249999999999943e+02,1.192429999999999950e+02
1.103730000000000047e+02,1.212199999999999989e+02,1.134929999999999950e+02
1.415989999999999895e+02,6.941459999999999297e+01,1.236640000000000015e+02
1.806469999999999914e+02,5.443719999999999715e+01,1.148419999999999987e+02
9.278019999999999357e+01,1.411430000000000007e+02,1.249279999999999973e+02
1.186479999999999961e+02,1.484410000000000025e+02,1.080220000000000056e+02
4.633780000000000143e+01,1.393300000000000125e+02,1.047259999999999991e+02
1.082560000000000002e+02,1.173400000000000034e+02,1.135319999999999965e+02
1.312649999999999864e+02,1.377489999999999952e+02,1.136039999999999992e+02
1.895389999999999873e+02,2.139649999999999963e+01,1.141050000000000040e+02
1.069749999999999943e+02,1.201949999999999932e+02,1.070049999999999955e+02
2.164259999999999877e+02,1.514770000000000039e+02,1.201790000000000020e+02
6.873609999999999332e+01,1.172159999999999940e+02,1.145199999999999960e+02
1.575540000000000020e+02,1.180250000000000057e+02,1.095150000000000006e+02
1.283420000000000130e+02,1.165990000000000038e+02,1.042259999999999991e+02
5.039939999999999998e+01,1.347789999999999964e+02,1.053689999999999998e+02
6.934069999999999823e+01,2.873400000000000176e+01,1.259770000000000039e+02
1.350620000000000118e+02,1.130150000000000006e+02,9.469750000000000512e+01
1.562470000000000141e+02,1.446970000000000027e+02,1.144650000000000034e+02
1.717769999999999868e+02,6.301259999999999906e+01,1.149300000000000068e+02
6.102709999999999724e+01,1.123439999999999941e+02,1.680980000000000132e+02
1.777170000000000130e+02,-1.742210000000000036e+01,9.037130000000000507e+01
1.171250000000000000e+02,1.165969999999999942e+02,1.126740000000000066e+02
1.378940000000000055e+02,1.221039999999999992e+02,1.263089999999999975e+02
1.109399999999999977e+02,-1.978849999999999998e+00,1.181029999999999944e+02
1.207390000000000043e+02,1.084500000000000028e+02,1.110900000000000034e+02
8.254300000000000637e+01,1.329039999999999964e+02,1.121949999999999932e+02
-3.590059999999999807e+00,2.065490000000000066e+02,1.045030000000000001e+02
1.075639999999999930e+02,1.310049999999999955e+02,1.129200000000000017e+02
6.214690000000000225e+01,8.300400000000000489e+01,1.125150000000000006e+02
1.464799999999999898e+02,3.934329999999999927e+01,1.132049999999999983e+02
4.517360000000000042e+01,1.589279999999999973e+02,1.168919999999999959e+02
1.487350000000000136e+02,1.811299999999999955e+02,9.956109999999999616e+01
1.159030000000000058e+02,9.082479999999999620e+01,1.375589999999999975e+02
1.061949999999999932e+02,8.147639999999999816e+01,1.245330000000000013e+02
8.272209999999999752e+01,9.736230000000000473e+01,1.186449999999999960e+02
1.563079999999999927e+02,6.856050000000000466e+01,1.093409999999999940e+02
1.151730000000000018e+02,1.345010000000000048e+02,1.085319999999999965e+02
1.689710000000000036e+02,1.484230000000000018e+02,1.351109999999999900e+02
1.055229999999999961e+02,1.120750000000000028e+02,1.130060000000000002e+02
1.132870000000000061e+02,1.444960000000000093e+02,1.111179999999999950e+02
1.806709999999999923e+02,1.466040000000000134e+02,9.631759999999999877e+01
6.831359999999999388e+01,1.810070000000000050e+02,1.142990000000000066e+02
1.086509999999999962e+02,8.924070000000000391e+01,1.088469999999999942e+02
1.075490000000000066e+02,1.243029999999999973e+02,1.078419999999999987e+02
1.392729999999999961e+02,1.322259999999999991e+02,1.070310000000000059e+02
8.160420000000000584e+01,1.048810000000000002e+02,1.109369999999999976e+02
1.487249999999999943e+02,9.655270000000000152e+01,1.342529999999999859e+02
8.680129999999999768e+01,1.628689999999999998e+02,1.126179999999999950e+02
9.780320000000000391e+01,1.338559999999999945e+02,9.087500000000000000e+01
1.236359999999999957e+02,8.832739999999999725e+01,1.006740000000000066e+02
1.195319999999999965e+02,1.133679999999999950e+02,1.074140000000000015e+02
7.947509999999999764e+01,1.189050000000000011e+02,1.252510000000000048e+02
1.238930000000000007e+02,2.248990000000000009e+02,1.422570000000000050e+02
1.129699999999999989e+02,9.019880000000000564e+01,1.090859999999999985e+02
1.208479999999999990e+02,1.187099999999999937e+02,1.020319999999999965e+02
1.047669999999999959e+02,-5.972129999999999939e+00,1.317700000000000102e+02
1.607920000000000016e+02,1.162579999999999956e+02,1.126869999999999976e+02
1.170090000000000003e+02,1.072349999999999994e+02,1.140289999999999964e+02
1.583259999999999934e+02,7.459159999999999968e+01,1.332330000000000041e+02
8.506579999999999586e+01,1.320389999999999873e+02,9.665600000000000591e+01
1.110280000000000058e+02,1.104350000000000023e+02,1.141520000000000010e+02
1.159830000000000041e+02,9.351539999999999964e+01,1.114519999999999982e+02
1.257699999999999960e+02,1.064489999999999981e+02,1.105780000000000030e+02
1.914770000000000039e+01,8.750929999999999609e+01,9.195269999999999300e+01
1.694910000000000139e+02,-4.517379999999999995e+01,1.203190000000000026e+02
1.210019999999999953e+02,1.194509999999999934e+02,1.118239999999999981e+02
1.741819999999999879e+02,1.131850000000000023e+02,1.127259999999999991e+02
1.558240000000000123e+02,1.562889999999999873e+02,1.111610000000000014e+02
1.181069999999999993e+02,9.579800000000000182e+01,1.251640000000000015e+02
2.013000000000000114e+02,8.107009999999999650e+01,1.145060000000000002e+02
1.052960000000000065e+02,7.977400000000000091e+01,1.247570000000000050e+02
1.225220000000000056e+02,1.330190000000000055e+02,1.077210000000000036e+02
1.157810000000000059e+02,1.233889999999999958e+02,1.003539999999999992e+02
5.231730000000000302e+01,2.042259999999999920e+01,8.877150000000000318e+01
7.668470000000000653e+01,4.514889999999999759e+01,1.088619999999999948e+02
1.066370000000000005e+02,1.088550000000000040e+02,1.144839999999999947e+02
1.142519999999999953e+02,1.085570000000000022e+02,1.146509999999999962e+02
1.102590000000000003e+02,1.229170000000000016e+02,1.119159999999999968e+02
1.353940000000000055e+02,9.876009999999999422e+01,1.074210000000000065e+02
1.466059999999999945e+02,1.266310000000000002e+02,1.137120000000000033e+02
1.250199999999999960e+02,1.393839999999999861e+02,9.996370000000000289e+01
4.471370000000000289e+01,1.047690000000000055e+02,1.101989999999999981e+02
6.470099999999999341e+01,1.140180000000000007e+02,1.187469999999999999e+02
1.835889999999999986e+02,1.506330000000000098e+02,1.227219999999999942e+02
1.445980000000000132e+02,7.314419999999999789e+01,1.323590000000000089e+02
9.995099999999999341e+01,1.104350000000000023e+02,1.113439999999999941e+02
1.270319999999999965e+02,1.266839999999999975e+02,1.088870000000000005e+02
1.149159999999999968e+02,1.052060000000000031e+02,1.148490000000000038e+02
9.063710000000000377e+01,9.054099999999999682e+01,1.140649999999999977e+02
8.158410000000000650e+01,-2.779619999999999891e+01,1.035259999999999962e+02
5.297019999999999840e+01,1.217210000000000036e+02,1.120990000000000038e+02
1.343029999999999973e+02,1.470209999999999866e+02,1.160420000000000016e+02
7.527160000000000650e+01,1.293220000000000027e+02,1.108199999999999932e+02
1.629650000000000034e+02,1.381330000000000098e+02,1.126269999999999953e+02
1.570999999999999943e+02,5.088700000000000045e+01,1.154459999999999980e+02
1.100270000000000010e+02,1.178220000000000027e+02,1.066989999999999981e+02
1.178970000000000056e+02,9.447899999999999920e+01,1.108619999999999948e+02
1.205210000000000008e+02,7.819400000000000261e+01,1.394900000000000091e+02
1.048859999999999957e+02,9.426879999999999882e+01,1.053190000000000026e+02
1.014680000000000035e+02,1.305420000000000016e+02,1.067500000000000000e+02
2.403950000000000102e+02,1.275840000000000032e+02,1.160799999999999983e+02
2.239339999999999975e+02,7.922950000000000159e+01,1.132500000000000000e+02
1.349749999999999943e+02,6.766939999999999600e+01,1.272990000000000066e+02
5.772679999999999723e+01,4.132750000000000057e+01,1.109210000000000065e+02
1.466800000000000068e+02,7.482940000000000680e+01,1.269719999999999942e+02
1.294790000000000134e+02,1.047069999999999936e+02,9.198189999999999600e+01
1.627379999999999995e+02,9.925620000000000687e+01,1.174039999999999964e+02
1.774689999999999941e+02,1.825840000000000032e+02,1.133870000000000005e+02
1.238619999999999948e+02,7.508440000000000225e+01,1.112229999999999990e+02
1.394130000000000109e+02,1.552079999999999984e+02,1.225409999999999968e+02
7.603149999999999409e+01,1.284890000000000043e+02,1.109770000000000039e+02
1.541040000000000134e+02,1.554910000000000139e+02,1.117660000000000053e+02
1.057369999999999948e+02,1.087349999999999994e+02,1.131670000000000016e+02
1.263319999999999936e+02,1.292870000000000061e+02,1.145409999999999968e+02
6.183880000000000265e+00,1.624159999999999968e+02,1.036260000000000048e+02
1.581860000000000070e+02,2.773610000000000042e+01,1.116869999999999976e+02
1.572249999999999943e+02,1.258730000000000047e+02,1.150319999999999965e+02
1.207150000000000034e+02,1.122590000000000003e+02,1.140870000000000033e+02
1.258580000000000041e+02,6.476970000000000027e+01,1.437640000000000100e+02
6.302239999999999753e+01,1.075750000000000028e+02,1.251250000000000000e+02
1.033649999999999949e+02,1.386020000000000039e+02,1.194729999999999990e+02
1.218080000000000069e+02,1.151389999999999958e+02,1.161089999999999947e+02
1.778820000000000050e+02,8.825140000000000384e+01,1.131419999999999959e+02
9.894639999999999702e+01,1.021590000000000060e+02,9.978270000000000550e+01
7.699250000000000682e+01,9.127370000000000516e+01,1.230589999999999975e+02
1.215840000000000032e+02,1.125360000000000014e+02,1.140319999999999965e+02
6.359940000000000282e+01,1.837139999999999986e+02,1.154969999999999999e+02
1.740430000000000064e+02,1.209069999999999965e+02,8.205259999999999820e+01
1.322350000000000136e+02,1.284499999999999886e+02,1.061219999999999999e+02
1.089929999999999950e+02,8.421479999999999677e+01,1.182560000000000002e+02
1.537750000000000057e+02,8.629290000000000305e+01,1.318760000000000048e+02
1.065460000000000065e+02,1.118130000000000024e+02,1.095439999999999969e+02
4.867490000000000094e+01,1.697760000000000105e+02,1.144689999999999941e+02
1.895509999999999877e+02,-1.458859999999999957e+01,1.191760000000000019e+02
1.212920000000000016e+02,2.210320000000000107e+02,1.302669999999999959e+02
1.081050000000000040e+02,8.919350000000000023e+01,1.089989999999999952e+02
1.750049999999999955e+02,5.280330000000000013e+01,1.153610000000000042e+02
1.098070000000000022e+02,1.083870000000000005e+02,1.139669999999999987e+02
8.290099999999999625e+01,9.287250000000000227e+01,1.081449999999999960e+02
1.769919999999999902e+02,9.144870000000000232e+01,1.003709999999999951e+02
1.082519999999999953e+02,1.184830000000000041e+02,1.129009999999999962e+02
1.591579999999999870e+02,1.678969999999999914e+02,1.226539999999999964e+02
1.068289999999999935e+02,8.431090000000000373e+01,1.318029999999999973e+02
1.045190000000000055e+02,1.172780000000000058e+02,1.066599999999999966e+02
3.655290000000000106e+01,1.915300000000000011e+02,1.063389999999999986e+02
1.654089999999999918e+02,1.316189999999999998e+02,1.095859999999999985e+02
5.875750000000000028e+01,2.404629999999999939e+02,1.087969999999999970e+02
1.687390000000000043e+02,1.135360000000000014e+02,1.143659999999999997e+02
1.088329999999999984e+02,1.208229999999999933e+02,1.151629999999999967e+02
1.264399999999999977e+02,7.875520000000000209e+01,1.428009999999999877e+02
1.133610000000000042e+02,7.753060000000000684e+01,1.094110000000000014e+02
1.648839999999999861e+02,1.110799999999999983e+02,7.067449999999999477e+01
1.126979999999999933e+02,1.310800000000000125e+02,1.098979999999999961e+02
1.578909999999999911e+02,1.627199999999999989e+02,1.131359999999999957e+02
1.108179999999999978e+02,-1.631579999999999941e+01,1.106719999999999970e+02
3.170499999999999829e+01,5.353139999999999787e+00,1.109320000000000022e+02
1.203859999999999957e+02,2.308750000000000000e+02,6.013369999999999749e+01
1.211110000000000042e+02,-3.545870000000000033e+01,6.736060000000000514e+01
8.980209999999999582e+01,1.171140000000000043e+02,1.148010000000000019e+02
1.231219999999999999e+02,1.149159999999999968e+02,1.097930000000000064e+02
1.572230000000000132e+02,1.794149999999999920e+02,1.177079999999999984e+02
1.599799999999999898e+02,1.699689999999999941e+02,1.335790000000000077e+02
8.836039999999999850e+01,1.234180000000000064e+02,1.228299999999999983e+02
1.254249999999999972e+02,1.375169999999999959e+02,1.124060000000000059e+02
1.287500000000000000e+02,1.014699999999999989e+02,9.605320000000000391e+01
1.229419999999999931e+02,1.001620000000000061e+02,1.041520000000000010e+02
1.273619999999999948e+02,9.999859999999999616e+01,1.145259999999999962e+02
1.079360000000000070e+02,1.116719999999999970e+02,1.141800000000000068e+02
1.013119999999999976e+02,1.981070000000000064e+01,1.028940000000000055e+02
2.955890000000000128e+01,1.997529999999999859e+02,1.205040000000000049e+02
2.345789999999999864e+01,2.105589999999999975e+02,1.153130000000000024e+02
1.815989999999999895e+02,1.671599999999999966e+02,9.400169999999999959e+01
1.480360000000000014e+02,1.362829999999999870e+02,1.128430000000000035e+02
1.262150000000000034e+02,6.720789999999999509e+01,1.195979999999999990e+02
1.069170000000000016e+02,2.069139999999999873e+02,1.086280000000000001e+02
7.945350000000000534e+01,1.299939999999999998e+02,1.035169999999999959e+02
1.164459999999999980e+02,2.041899999999999977e+02,1.083469999999999942e+02
1.443820000000000050e+02,1.850949999999999989e+02,1.106449999999999960e+02
1.056520000000000010e+02,1.846640000000000015e+01,1.055900000000000034e+02
8.152200000000000557e+01,5.595850000000000080e+01,1.138709999999999951e+02
1.195819999999999936e+02,1.318120000000000118e+02,9.945529999999999404e+01
1.167600000000000051e+02,7.360920000000000130e+01,1.116380000000000052e+02
1.264230000000000018e+02,1.275060000000000002e+02,1.057609999999999957e+02
1.195510000000000019e+02,1.799379999999999882e+02,1.156320000000000050e+02
1.159309999999999974e+02,5.916170000000000329e+01,1.234590000000000032e+02
1.003250000000000028e+02,1.394089999999999918e+02,1.148329999999999984e+02
1.079620000000000033e+02,1.088859999999999957e+02,1.202930000000000064e+02
1.190520000000000067e+02,1.265340000000000060e+02,1.100319999999999965e+02
1.174509999999999934e+02,1.065580000000000069e+02,1.126149999999999949e+02
1.302429999999999950e+02,1.939859999999999900e+02,1.371250000000000000e+02
1.230859999999999985e+02,1.043790000000000049e+02,1.106470000000000056e+02
1.549499999999999886e+02,9.461879999999999313e+01,1.129030000000000058e+02
6.709189999999999543e+01,2.141399999999999864e+02,1.059980000000000047e+02
8.584499999999999886e+01,1.290529999999999973e+02,1.160330000000000013e+02
3.078049999999999997e+01,1.613779999999999859e+02,1.087210000000000036e+02
1.394050000000000011e+02,1.012830000000000013e+02,1.293129999999999882e+02
1.338240000000000123e+02,1.311109999999999900e+02,1.153739999999999952e+02
1.842920000000000016e+02,1.727899999999999920e+02,1.425670000000000073e+02
8.027849999999999397e+01,1.340320000000000107e+02,1.077159999999999940e+02
1.311059999999999945e+02,1.212309999999999945e+02,1.118400000000000034e+02
7.123839999999999861e+01,2.122650000000000148e+01,8.842799999999999727e+01
1.442669999999999959e+02,2.214830000000000041e+02,1.210100000000000051e+02
1.126250000000000000e+02,1.096119999999999948e+02,1.145310000000000059e+02
2.114709999999999823e+01,2.097969999999999970e+02,9.722100000000000364e+01
1.183539999999999992e+02,1.119579999999999984e+02,1.106470000000000056e+02
2.309780000000000086e+02,1.095589999999999975e+02,1.145550000000000068e+02
5.946410000000000196e+01,9.003209999999999980e+01,1.397439999999999998e+02
1.030909999999999940e+02,1.138599999999999994e+02,1.137660000000000053e+02
1.071860000000000070e+02,7.380209999999999582e+01,1.272439999999999998e+02
9.329840000000000089e+01,1.021630000000000038e+01,9.486490000000000578e+01
1.612050000000000125e+02,1.775500000000000114e+02,1.157810000000000059e+02
1.282760000000000105e+02,-1.309379999999999988e+01,1.396910000000000025e+02
1.316810000000000116e+02,1.384490000000000123e+02,1.268469999999999942e+02
1.195979999999999990e+02,9.279059999999999775e+01,1.133520000000000039e+02
1.323549999999999898e+02,1.251970000000000027e+02,1.275439999999999969e+02
1.083790000000000049e+02,1.474670000000000130e+02,1.306579999999999870e+02
5.703249999999999886e+01,1.080819999999999936e+02,1.010370000000000061e+02
1.599240000000000066e+02,1.714310000000000045e+01,1.233119999999999976e+02
2.277860000000000014e+02,1.085499999999999972e+02,1.202060000000000031e+02
5.823259999999999792e+01,8.315760000000000218e+01,1.010559999999999974e+02
7.442950000000000443e+01,1.294639999999999986e+02,1.121940000000000026e+02
1.153610000000000042e+02,1.026050000000000040e+02,1.102219999999999942e+02
1.274470000000000027e+02,7.513779999999999859e+01,1.052920000000000016e+02
1.188499999999999943e+02,7.089480000000000359e+01,1.059779999999999944e+02
4.395689999999999742e+01,1.191520000000000010e+02,1.141500000000000057e+02
1.620420000000000016e+02,2.078280000000000030e+02,1.223509999999999991e+02
1.868640000000000043e+02,1.936620000000000061e+02,1.262139999999999986e+02
1.447829999999999870e+02,8.091809999999999548e+01,1.368429999999999893e+02
1.452860000000000014e+02,8.316440000000000055e+01,1.135120000000000005e+02
1.078840000000000003e+02,1.040520000000000067e+02,1.155400000000000063e+02
6.658839999999999293e+01,1.413170000000000073e+02,1.284530000000000030e+02
1.132060000000000031e+02,1.082330000000000041e+02,1.451239999999999952e+02
1.046490000000000009e+02,8.204030000000000200e+01,1.136479999999999961e+02
